orig_index,timestamp,UTC time,accuracy,x,y,z
21505,1565110022897,2019-08-06T16:47:02.897,unknown,0.01214599609375,-0.519927978515625,0.137954711914063
21506,1565110022997,2019-08-06T16:47:02.997,unknown,0.003173828125,-0.37664794921875,0.140945434570313
21507,1565110023098,2019-08-06T16:47:03.098,unknown,0.595123291015625,-1.95252990722656,0.665634155273438
21508,1565110023198,2019-08-06T16:47:03.198,unknown,-0.553634643554688,-1.66099548339844,1.12651062011719
21509,1565110023298,2019-08-06T16:47:03.298,unknown,-0.360855102539063,-0.678985595703125,-0.260757446289063
21510,1565110023398,2019-08-06T16:47:03.398,unknown,0.361007690429688,-0.949813842773438,0.046478271484375
21511,1565110023499,2019-08-06T16:47:03.499,unknown,0.0571441650390625,-0.91351318359375,0.105850219726563
21512,1565110023599,2019-08-06T16:47:03.599,unknown,0.139480590820313,-0.99267578125,0.110427856445313
21513,1565110023699,2019-08-06T16:47:03.699,unknown,0.46221923828125,-1.01211547851563,-0.30364990234375
21514,1565110023799,2019-08-06T16:47:03.799,unknown,0.573684692382813,-0.947967529296875,-0.254196166992188
21515,1565110023899,2019-08-06T16:47:03.899,unknown,0.15606689453125,-1.49578857421875,0.012939453125
21516,1565110024000,2019-08-06T16:47:04.000,unknown,0.210647583007813,-1.11863708496094,0.320526123046875
21517,1565110024100,2019-08-06T16:47:04.100,unknown,0.152557373046875,-0.851287841796875,-0.0027618408203125
21518,1565110024200,2019-08-06T16:47:04.200,unknown,-0.245361328125,-0.351776123046875,0.02349853515625
21519,1565110024300,2019-08-06T16:47:04.300,unknown,0.877716064453125,-1.84458923339844,1.09146118164063
21520,1565110024401,2019-08-06T16:47:04.401,unknown,0.0537261962890625,-0.61871337890625,-0.507278442382813
21521,1565110024501,2019-08-06T16:47:04.501,unknown,-0.58709716796875,-0.597625732421875,0.95867919921875
21522,1565110024601,2019-08-06T16:47:04.601,unknown,0.49700927734375,-1.61808776855469,-0.185379028320313
21523,1565110024701,2019-08-06T16:47:04.701,unknown,-0.076416015625,-0.7764892578125,-0.119903564453125
21524,1565110024802,2019-08-06T16:47:04.802,unknown,0.0959930419921875,-0.935256958007812,-0.0513763427734375
21525,1565110024902,2019-08-06T16:47:04.902,unknown,0.675765991210938,-0.961456298828125,-0.0586090087890625
21526,1565110025002,2019-08-06T16:47:05.002,unknown,0.19036865234375,-1.24162292480469,0.024658203125
21527,1565110025102,2019-08-06T16:47:05.102,unknown,0.253494262695313,-1.30583190917969,0.2286376953125
21528,1565110025202,2019-08-06T16:47:05.202,unknown,0.182891845703125,-1.25141906738281,0.561233520507813
21529,1565110025303,2019-08-06T16:47:05.303,unknown,0.0174713134765625,-0.742752075195313,0.127029418945313
21530,1565110025403,2019-08-06T16:47:05.403,unknown,-0.0801239013671875,-0.186019897460938,0.0538787841796875
21531,1565110025503,2019-08-06T16:47:05.503,unknown,0.34149169921875,-1.70855712890625,1.4901123046875
21532,1565110025603,2019-08-06T16:47:05.603,unknown,-0.14312744140625,0.05975341796875,-0.279953002929688
21533,1565110025704,2019-08-06T16:47:05.704,unknown,0.580490112304688,-0.348052978515625,-0.36669921875
21534,1565110025804,2019-08-06T16:47:05.804,unknown,0.0017547607421875,-1.4871826171875,-0.22943115234375
21535,1565110025904,2019-08-06T16:47:05.904,unknown,-0.0372314453125,-0.8583984375,-0.0583953857421875
21536,1565110026004,2019-08-06T16:47:06.004,unknown,0.181655883789063,-1.00236511230469,-0.0631561279296875
21537,1565110026105,2019-08-06T16:47:06.105,unknown,0.40643310546875,-0.9658203125,0.048919677734375
21538,1565110026205,2019-08-06T16:47:06.205,unknown,0.118911743164063,-1.09715270996094,0.218643188476563
21539,1565110026305,2019-08-06T16:47:06.305,unknown,0.391983032226563,-0.905426025390625,-0.0477294921875
21540,1565110026405,2019-08-06T16:47:06.405,unknown,-0.485702514648438,-1.56529235839844,-0.193328857421875
21541,1565110026505,2019-08-06T16:47:06.505,unknown,0.37591552734375,-0.844482421875,0.077423095703125
21542,1565110026606,2019-08-06T16:47:06.606,unknown,0.154022216796875,-0.813522338867188,0.121780395507813
21543,1565110026706,2019-08-06T16:47:06.706,unknown,0.148193359375,-0.816146850585938,0.243194580078125
21544,1565110026806,2019-08-06T16:47:06.806,unknown,0.237747192382813,-0.858993530273438,0.277099609375
21545,1565110026906,2019-08-06T16:47:06.906,unknown,0.32696533203125,-0.7730712890625,-0.184722900390625
21546,1565110027007,2019-08-06T16:47:07.007,unknown,0.189590454101563,-1.30317687988281,0.151824951171875
21547,1565110027107,2019-08-06T16:47:07.107,unknown,-0.209259033203125,-1.02764892578125,-0.152679443359375
21548,1565110027207,2019-08-06T16:47:07.207,unknown,0.256179809570313,-0.9610595703125,-0.0758819580078125
21549,1565110027307,2019-08-06T16:47:07.307,unknown,0.096832275390625,-1.05020141601563,-0.00604248046875
21550,1565110027407,2019-08-06T16:47:07.407,unknown,0.15966796875,-0.936996459960938,-0.057342529296875
21551,1565110027508,2019-08-06T16:47:07.508,unknown,0.232162475585938,-0.956436157226562,0.0165863037109375
21552,1565110027608,2019-08-06T16:47:07.608,unknown,0.166427612304688,-0.953628540039062,-0.03033447265625
21553,1565110027708,2019-08-06T16:47:07.708,unknown,0.3203125,-0.939697265625,-0.0700225830078125
21554,1565110027808,2019-08-06T16:47:07.808,unknown,0.250457763671875,-1.22639465332031,0.239425659179688
21555,1565110027909,2019-08-06T16:47:07.909,unknown,-0.45166015625,-1.13925170898438,0.1275634765625
21556,1565110028009,2019-08-06T16:47:08.009,unknown,0.5032958984375,-0.86639404296875,0.1895751953125
21557,1565110028109,2019-08-06T16:47:08.109,unknown,0.090484619140625,-0.659942626953125,0.173568725585938
21558,1565110028209,2019-08-06T16:47:08.209,unknown,0.197647094726563,-0.743560791015625,0.274276733398438
21559,1565110028310,2019-08-06T16:47:08.310,unknown,0.595504760742188,-1.11029052734375,0.639007568359375
21560,1565110028410,2019-08-06T16:47:08.410,unknown,0.132980346679688,-0.499496459960938,0.05694580078125
21561,1565110028510,2019-08-06T16:47:08.510,unknown,0.320022583007813,-0.476943969726563,-0.46075439453125
21562,1565110028610,2019-08-06T16:47:08.610,unknown,0.1993408203125,-1.26954650878906,-0.034393310546875
21563,1565110028710,2019-08-06T16:47:08.710,unknown,-0.0683746337890625,-0.92413330078125,-0.002349853515625
21564,1565110028811,2019-08-06T16:47:08.811,unknown,0.0312652587890625,-0.96630859375,0.0293426513671875
21565,1565110028911,2019-08-06T16:47:08.911,unknown,0.0520782470703125,-0.933242797851562,-0.193328857421875
21566,1565110029011,2019-08-06T16:47:09.011,unknown,0.329483032226563,-1.01611328125,-0.0122833251953125
21567,1565110029111,2019-08-06T16:47:09.111,unknown,0.0374908447265625,-1.15890502929688,0.019561767578125
21568,1565110029212,2019-08-06T16:47:09.212,unknown,0.287506103515625,-1.21598815917969,0.087188720703125
21569,1565110029312,2019-08-06T16:47:09.312,unknown,-0.1759033203125,-1.33988952636719,0.0106964111328125
21570,1565110029412,2019-08-06T16:47:09.412,unknown,0.161331176757813,-1.05378723144531,0.338226318359375
21571,1565110029512,2019-08-06T16:47:09.512,unknown,-0.0479278564453125,-0.743362426757813,0.127044677734375
21572,1565110029613,2019-08-06T16:47:09.613,unknown,0.0933990478515625,-0.540237426757813,0.159515380859375
21573,1565110029713,2019-08-06T16:47:09.713,unknown,0.4139404296875,-1.33636474609375,0.671371459960938
21574,1565110029813,2019-08-06T16:47:09.813,unknown,-0.330276489257813,-1.74504089355469,0.103561401367188
21575,1565110029913,2019-08-06T16:47:09.913,unknown,-0.2025146484375,-0.95318603515625,-0.186676025390625
21576,1565110030013,2019-08-06T16:47:10.013,unknown,0.31585693359375,-0.910598754882812,-0.0507659912109375
21577,1565110030114,2019-08-06T16:47:10.114,unknown,0.06939697265625,-0.959228515625,-0.0378875732421875
21578,1565110030214,2019-08-06T16:47:10.214,unknown,0.197463989257813,-0.977340698242188,0.0153961181640625
21579,1565110030314,2019-08-06T16:47:10.314,unknown,0.53350830078125,-0.91357421875,-0.02410888671875
21580,1565110030414,2019-08-06T16:47:10.414,unknown,-0.21868896484375,-1.35113525390625,0.4002685546875
21581,1565110030515,2019-08-06T16:47:10.515,unknown,-0.0666656494140625,-1.44938659667969,0.088623046875
21582,1565110030615,2019-08-06T16:47:10.615,unknown,0.434432983398438,-1.03871154785156,0.264724731445313
21583,1565110030715,2019-08-06T16:47:10.715,unknown,0.144180297851563,-0.655654907226563,0.3197021484375
21584,1565110030815,2019-08-06T16:47:10.815,unknown,0.312469482421875,-0.428573608398438,0.308090209960938
21585,1565110030915,2019-08-06T16:47:10.915,unknown,0.448455810546875,-0.414169311523438,0.385986328125
21586,1565110031016,2019-08-06T16:47:11.016,unknown,1.11514282226563,-2.37705993652344,-0.423095703125
21587,1565110031116,2019-08-06T16:47:11.116,unknown,0.213134765625,-0.968032836914062,0.108749389648438
21588,1565110031216,2019-08-06T16:47:11.216,unknown,0.376068115234375,-0.901824951171875,0.0475921630859375
21589,1565110031316,2019-08-06T16:47:11.316,unknown,0.4337158203125,-1.03067016601563,0.0623779296875
21590,1565110031417,2019-08-06T16:47:11.417,unknown,0.218856811523438,-0.876846313476563,0.00689697265625
21591,1565110031517,2019-08-06T16:47:11.517,unknown,0.379409790039063,-0.905258178710938,0.076202392578125
21592,1565110031617,2019-08-06T16:47:11.617,unknown,0.377288818359375,-1.02587890625,0.02349853515625
21593,1565110031717,2019-08-06T16:47:11.717,unknown,-0.01141357421875,-1.43560791015625,0.240280151367188
21594,1565110031818,2019-08-06T16:47:11.818,unknown,0.3055419921875,-1.16111755371094,0.0594482421875
21595,1565110031918,2019-08-06T16:47:11.918,unknown,-0.0101165771484375,-1.05659484863281,0.285736083984375
21596,1565110032018,2019-08-06T16:47:12.018,unknown,0.399703979492188,-0.949600219726562,0.166244506835938
21597,1565110032118,2019-08-06T16:47:12.118,unknown,0.168533325195313,-0.439376831054688,0.2386474609375
21598,1565110032218,2019-08-06T16:47:12.218,unknown,0.181716918945313,-0.257400512695313,0.285369873046875
21599,1565110032319,2019-08-06T16:47:12.319,unknown,0.931838989257812,-1.937255859375,0.216827392578125
21600,1565110032419,2019-08-06T16:47:12.419,unknown,0.0780792236328125,-0.885711669921875,0.111587524414063
21601,1565110032519,2019-08-06T16:47:12.519,unknown,0.429840087890625,-1.028564453125,0.02130126953125
21602,1565110032619,2019-08-06T16:47:12.619,unknown,0.342041015625,-0.9410400390625,0.0522918701171875
21603,1565110032720,2019-08-06T16:47:12.720,unknown,0.022613525390625,-0.819305419921875,0.170028686523438
21604,1565110032820,2019-08-06T16:47:12.820,unknown,0.398956298828125,-0.942062377929688,0.0232696533203125
21605,1565110032920,2019-08-06T16:47:12.920,unknown,0.308090209960938,-1.09346008300781,0.0384063720703125
21606,1565110033020,2019-08-06T16:47:13.020,unknown,0.1163330078125,-1.40640258789063,0.247894287109375
21607,1565110033120,2019-08-06T16:47:13.120,unknown,0.336441040039063,-1.09437561035156,0.13238525390625
21608,1565110033221,2019-08-06T16:47:13.221,unknown,0.10845947265625,-1.04438781738281,0.136795043945313
21609,1565110033321,2019-08-06T16:47:13.321,unknown,0.566635131835938,-0.89788818359375,0.178802490234375
21610,1565110033421,2019-08-06T16:47:13.421,unknown,0.17596435546875,-0.486083984375,0.245285034179688
21611,1565110033521,2019-08-06T16:47:13.521,unknown,0.373046875,-0.420654296875,0.288055419921875
21612,1565110033622,2019-08-06T16:47:13.622,unknown,0.9283447265625,-1.61799621582031,0.361618041992188
21613,1565110033722,2019-08-06T16:47:13.722,unknown,0.0814666748046875,-0.81512451171875,0.040802001953125
21614,1565110033822,2019-08-06T16:47:13.822,unknown,0.52508544921875,-0.972610473632812,0.0267486572265625
21615,1565110033922,2019-08-06T16:47:13.922,unknown,0.362228393554688,-0.969711303710938,0.0069732666015625
21616,1565110034023,2019-08-06T16:47:14.023,unknown,0.0683135986328125,-0.834014892578125,0.124496459960938
21617,1565110034123,2019-08-06T16:47:14.123,unknown,0.413253784179688,-0.939956665039062,0.00482177734375
21618,1565110034223,2019-08-06T16:47:14.223,unknown,0.378982543945313,-1.03135681152344,0.0062255859375
21619,1565110034323,2019-08-06T16:47:14.323,unknown,-0.03533935546875,-1.498046875,0.318832397460938
21620,1565110034423,2019-08-06T16:47:14.423,unknown,0.427154541015625,-1.1260986328125,-0.0037384033203125
21621,1565110034524,2019-08-06T16:47:14.524,unknown,0.05810546875,-1.01644897460938,0.206573486328125
21622,1565110034624,2019-08-06T16:47:14.624,unknown,0.249099731445313,-0.9168701171875,0.329864501953125
21623,1565110034724,2019-08-06T16:47:14.724,unknown,0.11431884765625,-0.33636474609375,0.268463134765625
21624,1565110034824,2019-08-06T16:47:14.824,unknown,0.396316528320313,-0.373428344726563,0.0910797119140625
21625,1565110034925,2019-08-06T16:47:14.925,unknown,0.509185791015625,-1.203125,0.25579833984375
21626,1565110035025,2019-08-06T16:47:15.025,unknown,0.41424560546875,-1.06379699707031,0.0760650634765625
21627,1565110035125,2019-08-06T16:47:15.125,unknown,0.316268920898438,-0.906723022460938,-0.007293701171875
21628,1565110035225,2019-08-06T16:47:15.225,unknown,0.412338256835938,-0.912368774414062,-0.0742645263671875
21629,1565110035326,2019-08-06T16:47:15.326,unknown,0.292800903320313,-0.81964111328125,-0.0144195556640625
21630,1565110035426,2019-08-06T16:47:15.426,unknown,0.537582397460938,-1.00592041015625,-0.012115478515625
21631,1565110035526,2019-08-06T16:47:15.526,unknown,0.05645751953125,-1.68367004394531,0.171661376953125
21632,1565110035626,2019-08-06T16:47:15.626,unknown,0.391342163085938,-1.10751342773438,0.0618438720703125
21633,1565110035726,2019-08-06T16:47:15.726,unknown,-0.010833740234375,-1.03546142578125,0.246673583984375
21634,1565110035827,2019-08-06T16:47:15.827,unknown,0.433319091796875,-0.95379638671875,0.279998779296875
21635,1565110035927,2019-08-06T16:47:15.927,unknown,0.100509643554688,-0.389266967773438,0.228866577148438
21636,1565110036027,2019-08-06T16:47:16.027,unknown,0.373931884765625,-0.41241455078125,0.302734375
21637,1565110036127,2019-08-06T16:47:16.127,unknown,0.927108764648438,-1.37089538574219,0.68115234375
21638,1565110036228,2019-08-06T16:47:16.228,unknown,0.220901489257813,-0.876388549804688,0.147384643554688
21639,1565110036328,2019-08-06T16:47:16.328,unknown,0.431610107421875,-0.9642333984375,-0.0402679443359375
21640,1565110036428,2019-08-06T16:47:16.428,unknown,0.411178588867188,-1.05268859863281,0.046905517578125
21641,1565110036528,2019-08-06T16:47:16.528,unknown,0.104995727539063,-0.868896484375,-0.00164794921875
21642,1565110036628,2019-08-06T16:47:16.628,unknown,0.42041015625,-0.859695434570313,-0.0172271728515625
21643,1565110036729,2019-08-06T16:47:16.729,unknown,0.357574462890625,-1.11135864257813,0.118301391601563
21644,1565110036829,2019-08-06T16:47:16.829,unknown,0.199462890625,-1.31156921386719,0.2232666015625
21645,1565110036929,2019-08-06T16:47:16.929,unknown,0.489501953125,-1.44268798828125,0.117416381835938
21646,1565110037029,2019-08-06T16:47:17.029,unknown,0.74786376953125,-1.02641296386719,0.0928192138671875
21647,1565110037130,2019-08-06T16:47:17.130,unknown,0.16912841796875,-0.511032104492188,0.138229370117188
21648,1565110037230,2019-08-06T16:47:17.230,unknown,0.0407562255859375,-0.228622436523438,0.24249267578125
21649,1565110037330,2019-08-06T16:47:17.330,unknown,0.705108642578125,-0.358932495117188,0.599884033203125
21650,1565110037430,2019-08-06T16:47:17.430,unknown,0.862579345703125,-1.20040893554688,2.11822509765625
21651,1565110037531,2019-08-06T16:47:17.531,unknown,0.103775024414063,-0.485504150390625,0.25909423828125
21652,1565110037631,2019-08-06T16:47:17.631,unknown,0.456771850585938,-0.87506103515625,0.226119995117188
21653,1565110037731,2019-08-06T16:47:17.731,unknown,0.428451538085938,-0.964065551757812,0.0385589599609375
21654,1565110037831,2019-08-06T16:47:17.831,unknown,0.4356689453125,-0.952911376953125,0.038421630859375
21655,1565110037931,2019-08-06T16:47:17.931,unknown,0.260223388671875,-0.92095947265625,-0.055206298828125
21656,1565110038032,2019-08-06T16:47:18.032,unknown,0.249679565429688,-0.90509033203125,-0.053131103515625
21657,1565110038132,2019-08-06T16:47:18.132,unknown,0.512191772460938,-0.896026611328125,-0.08050537109375
21658,1565110038238,2019-08-06T16:47:18.238,unknown,0.107467651367188,-1.0269775390625,-0.0958404541015625
21659,1565110038338,2019-08-06T16:47:18.338,unknown,0.4246826171875,-1.0223388671875,-0.01287841796875
21660,1565110038439,2019-08-06T16:47:18.439,unknown,-0.59161376953125,-1.29161071777344,0.182968139648438
21661,1565110038539,2019-08-06T16:47:18.539,unknown,0.378555297851563,-0.980819702148438,0.233535766601563
21662,1565110038639,2019-08-06T16:47:18.639,unknown,0.0991973876953125,-0.608901977539063,0.155044555664063
21663,1565110038739,2019-08-06T16:47:18.739,unknown,0.318328857421875,-0.696319580078125,0.093658447265625
21664,1565110038839,2019-08-06T16:47:18.839,unknown,0.612091064453125,-1.10203552246094,0.48931884765625
21665,1565110038940,2019-08-06T16:47:18.940,unknown,0.110549926757813,-0.913848876953125,0.277618408203125
21666,1565110039040,2019-08-06T16:47:19.040,unknown,0.0323333740234375,-0.322967529296875,-0.422683715820313
21667,1565110039140,2019-08-06T16:47:19.140,unknown,0.227264404296875,-1.30630493164063,-0.22735595703125
21668,1565110039240,2019-08-06T16:47:19.240,unknown,-0.091705322265625,-0.974945068359375,-0.083251953125
21669,1565110039341,2019-08-06T16:47:19.341,unknown,0.46405029296875,-0.9686279296875,-0.035614013671875
21670,1565110039441,2019-08-06T16:47:19.441,unknown,0.309310913085938,-0.976425170898438,-0.0175933837890625
21671,1565110039541,2019-08-06T16:47:19.541,unknown,0.320175170898438,-0.9566650390625,0.007293701171875
21672,1565110039641,2019-08-06T16:47:19.641,unknown,0.153945922851563,-1.21739196777344,-0.038970947265625
21673,1565110039742,2019-08-06T16:47:19.742,unknown,0.272659301757813,-1.36114501953125,0.126373291015625
21674,1565110039842,2019-08-06T16:47:19.842,unknown,0.186981201171875,-1.22012329101563,0.050384521484375
21675,1565110039942,2019-08-06T16:47:19.942,unknown,0.214279174804688,-0.8592529296875,0.221923828125
21676,1565110040042,2019-08-06T16:47:20.042,unknown,0.382537841796875,-0.824874877929688,0.266250610351563
21677,1565110040142,2019-08-06T16:47:20.142,unknown,0.122711181640625,-0.3155517578125,0.229354858398438
21678,1565110040243,2019-08-06T16:47:20.243,unknown,0.469024658203125,-0.473373413085938,0.23388671875
21679,1565110040343,2019-08-06T16:47:20.343,unknown,0.379287719726563,-1.25308227539063,0.612350463867188
21680,1565110040443,2019-08-06T16:47:20.443,unknown,0.49237060546875,-1.08222961425781,0.11474609375
21681,1565110040543,2019-08-06T16:47:20.543,unknown,0.248275756835938,-0.920074462890625,-0.05316162109375
21682,1565110040644,2019-08-06T16:47:20.644,unknown,0.43878173828125,-0.9432373046875,0.0095062255859375
21683,1565110040744,2019-08-06T16:47:20.744,unknown,0.19061279296875,-0.770294189453125,0.052215576171875
21684,1565110040844,2019-08-06T16:47:20.844,unknown,0.312057495117188,-0.958419799804688,0.061187744140625
21685,1565110040944,2019-08-06T16:47:20.944,unknown,0.275985717773438,-1.07417297363281,-0.0430755615234375
21686,1565110041045,2019-08-06T16:47:21.045,unknown,0.00689697265625,-1.53871154785156,0.286270141601563
21687,1565110041145,2019-08-06T16:47:21.145,unknown,0.368743896484375,-1.06068420410156,0.112091064453125
21688,1565110041245,2019-08-06T16:47:21.245,unknown,-0.1068115234375,-0.950241088867188,0.352630615234375
21689,1565110041345,2019-08-06T16:47:21.345,unknown,0.238784790039063,-0.95880126953125,0.273361206054688
21690,1565110041445,2019-08-06T16:47:21.445,unknown,0.041748046875,-0.319778442382813,0.278915405273438
21691,1565110041546,2019-08-06T16:47:21.546,unknown,0.338851928710938,-0.217025756835938,0.218276977539063
21692,1565110041646,2019-08-06T16:47:21.646,unknown,0.295440673828125,-1.12696838378906,0.84100341796875
21693,1565110041746,2019-08-06T16:47:21.746,unknown,0.501632690429688,-1.34388732910156,0.193313598632813
21694,1565110041846,2019-08-06T16:47:21.846,unknown,0.167373657226563,-0.832366943359375,-0.049285888671875
21695,1565110041947,2019-08-06T16:47:21.947,unknown,0.468307495117188,-0.903549194335938,0.0209197998046875
21696,1565110042047,2019-08-06T16:47:22.047,unknown,0.0942230224609375,-0.792739868164063,0.082305908203125
21697,1565110042147,2019-08-06T16:47:22.147,unknown,0.333297729492188,-0.97650146484375,0.0813446044921875
21698,1565110042247,2019-08-06T16:47:22.247,unknown,0.204421997070313,-1.16792297363281,-0.083343505859375
21699,1565110042347,2019-08-06T16:47:22.347,unknown,0.252349853515625,-1.46145629882813,0.367080688476563
21700,1565110042448,2019-08-06T16:47:22.448,unknown,0.363204956054688,-0.926010131835938,-0.1505126953125
21701,1565110042548,2019-08-06T16:47:22.548,unknown,0.242202758789063,-0.9727783203125,0.0379638671875
21702,1565110042648,2019-08-06T16:47:22.648,unknown,0.215728759765625,-0.736404418945313,0.1011962890625
21703,1565110042748,2019-08-06T16:47:22.748,unknown,0.0621185302734375,-0.4146728515625,0.234634399414063
21704,1565110042849,2019-08-06T16:47:22.849,unknown,0.516845703125,-0.409957885742188,0.0535430908203125
21705,1565110042949,2019-08-06T16:47:22.949,unknown,0.500839233398438,-1.23794555664063,0.407958984375
21706,1565110043049,2019-08-06T16:47:23.049,unknown,0.45916748046875,-1.15875244140625,0.127426147460938
21707,1565110043149,2019-08-06T16:47:23.149,unknown,0.277572631835938,-0.883102416992188,-0.016204833984375
21708,1565110043250,2019-08-06T16:47:23.250,unknown,0.463760375976563,-0.920562744140625,-0.0338897705078125
21709,1565110043350,2019-08-06T16:47:23.350,unknown,0.153671264648438,-0.86370849609375,0.0149078369140625
21710,1565110043450,2019-08-06T16:47:23.450,unknown,0.284027099609375,-1.01429748535156,0.0483551025390625
21711,1565110043550,2019-08-06T16:47:23.550,unknown,0.179916381835938,-1.16810607910156,-0.0240325927734375
21712,1565110043650,2019-08-06T16:47:23.650,unknown,0.142120361328125,-1.35771179199219,0.314453125
21713,1565110043751,2019-08-06T16:47:23.751,unknown,0.35382080078125,-1.05052185058594,-0.043914794921875
21714,1565110043851,2019-08-06T16:47:23.851,unknown,0.364410400390625,-0.923095703125,0.227401733398438
21715,1565110043951,2019-08-06T16:47:23.951,unknown,0.269134521484375,-0.722305297851563,0.166748046875
21716,1565110044051,2019-08-06T16:47:24.051,unknown,0.171630859375,-0.612533569335938,0.275772094726563
21717,1565110044152,2019-08-06T16:47:24.152,unknown,0.462417602539063,-0.525299072265625,0.320968627929688
21718,1565110044339,2019-08-06T16:47:24.339,unknown,0.3277587890625,-1.0379638671875,0.0966033935546875
21719,1565110044439,2019-08-06T16:47:24.439,unknown,0.345260620117188,-0.910110473632812,0.06353759765625
21720,1565110044540,2019-08-06T16:47:24.540,unknown,0.4525146484375,-0.984130859375,0.00396728515625
21721,1565110044640,2019-08-06T16:47:24.640,unknown,0.0510101318359375,-0.86297607421875,0.131912231445313
21722,1565110044740,2019-08-06T16:47:24.740,unknown,0.332321166992188,-0.910934448242188,-0.010955810546875
21723,1565110044840,2019-08-06T16:47:24.840,unknown,0.370819091796875,-1.03126525878906,-0.0383148193359375
21724,1565110044940,2019-08-06T16:47:24.940,unknown,-0.07440185546875,-1.48530578613281,0.0783233642578125
21725,1565110045041,2019-08-06T16:47:25.041,unknown,0.276046752929688,-1.22177124023438,0.143203735351563
21726,1565110045141,2019-08-06T16:47:25.141,unknown,0.0073089599609375,-1.31947326660156,0.302810668945313
21727,1565110045241,2019-08-06T16:47:25.241,unknown,0.38018798828125,-0.921768188476562,0.15679931640625
21728,1565110045341,2019-08-06T16:47:25.341,unknown,0.197601318359375,-0.468460083007813,0.202529907226563
21729,1565110045442,2019-08-06T16:47:25.442,unknown,0.219131469726563,-0.230377197265625,0.262649536132813
21730,1565110045542,2019-08-06T16:47:25.542,unknown,0.833984375,-1.43125915527344,0.600143432617188
21731,1565110045642,2019-08-06T16:47:25.642,unknown,0.153671264648438,-0.847640991210938,0.200225830078125
21732,1565110045742,2019-08-06T16:47:25.742,unknown,0.3154296875,-0.935379028320312,0.04730224609375
21733,1565110045843,2019-08-06T16:47:25.843,unknown,0.442886352539063,-0.9412841796875,0.0329132080078125
21734,1565110045943,2019-08-06T16:47:25.943,unknown,0.10662841796875,-0.905471801757812,0.0019378662109375
21735,1565110046043,2019-08-06T16:47:26.043,unknown,0.219268798828125,-0.907302856445312,-0.026580810546875
21736,1565110046143,2019-08-06T16:47:26.143,unknown,0.229934692382813,-0.942947387695312,0.0688934326171875
21737,1565110046243,2019-08-06T16:47:26.243,unknown,0.164520263671875,-1.06472778320313,-0.080535888671875
21738,1565110046344,2019-08-06T16:47:26.344,unknown,0.138626098632813,-1.31103515625,0.016357421875
21739,1565110046444,2019-08-06T16:47:26.444,unknown,0.031341552734375,-1.17054748535156,0.0804290771484375
21740,1565110046544,2019-08-06T16:47:26.544,unknown,0.40716552734375,-0.878570556640625,0.0784454345703125
21741,1565110046644,2019-08-06T16:47:26.644,unknown,-0.503219604492188,-1.04676818847656,0.118179321289063
21742,1565110046745,2019-08-06T16:47:26.745,unknown,0.16851806640625,-0.846572875976563,0.024078369140625
21743,1565110046845,2019-08-06T16:47:26.845,unknown,0.1116943359375,-0.653900146484375,0.114212036132813
21744,1565110046945,2019-08-06T16:47:26.945,unknown,0.10247802734375,-0.587982177734375,0.071380615234375
21745,1565110047045,2019-08-06T16:47:27.045,unknown,0.785018920898438,-1.3721923828125,0.58087158203125
21746,1565110047145,2019-08-06T16:47:27.145,unknown,0.164810180664063,-0.47882080078125,0.149246215820313
21747,1565110047246,2019-08-06T16:47:27.246,unknown,0.331787109375,-0.875198364257813,-0.343902587890625
21748,1565110047346,2019-08-06T16:47:27.346,unknown,0.03125,-1.00450134277344,-0.284759521484375
21749,1565110047446,2019-08-06T16:47:27.446,unknown,0.080047607421875,-0.99359130859375,-0.07427978515625
21750,1565110047546,2019-08-06T16:47:27.546,unknown,0.0627899169921875,-1.00430297851563,-0.0605316162109375
21751,1565110047647,2019-08-06T16:47:27.647,unknown,0.221206665039063,-0.933456420898438,-0.208953857421875
21752,1565110047747,2019-08-06T16:47:27.747,unknown,0.296585083007813,-0.934402465820312,-0.0601348876953125
21753,1565110047847,2019-08-06T16:47:27.847,unknown,0.290756225585938,-1.01161193847656,-0.170867919921875
21754,1565110047947,2019-08-06T16:47:27.947,unknown,0.272476196289063,-1.02027893066406,-0.0860137939453125
21755,1565110048048,2019-08-06T16:47:28.048,unknown,-0.043853759765625,-1.1624755859375,0.24896240234375
21756,1565110048148,2019-08-06T16:47:28.148,unknown,-0.100921630859375,-0.93994140625,0.085418701171875
21757,1565110048248,2019-08-06T16:47:28.248,unknown,0.161148071289063,-0.912246704101562,0.152816772460938
21758,1565110048348,2019-08-06T16:47:28.348,unknown,0.105819702148438,-0.599105834960938,0.119781494140625
21759,1565110048448,2019-08-06T16:47:28.448,unknown,0.313674926757813,-0.792465209960938,0.0732879638671875
21760,1565110048549,2019-08-06T16:47:28.549,unknown,1.00648498535156,-1.03916931152344,0.326339721679688
21761,1565110048649,2019-08-06T16:47:28.649,unknown,0.106338500976563,-0.726852416992188,-0.153671264648438
21762,1565110048749,2019-08-06T16:47:28.749,unknown,0.178634643554688,-0.919769287109375,-0.131515502929688
21763,1565110048849,2019-08-06T16:47:28.849,unknown,0.087738037109375,-1.24583435058594,-0.296371459960938
21764,1565110048950,2019-08-06T16:47:28.950,unknown,-0.182327270507813,-0.93304443359375,-0.02294921875
21765,1565110049050,2019-08-06T16:47:29.050,unknown,0.518630981445313,-0.957183837890625,-0.0118408203125
